word,pair,type,freq,file,register
few,many/few,subtract,2167,w_news_2006.txt,news
increase,increase/decrease,add,930,w_news_2006.txt,news
decrease,increase/decrease,subtract,50,w_news_2006.txt,news
add,add/subtract,add,3566,w_news_2007.txt,news
subtract,add/subtract,subtract,9,w_news_2007.txt,news
addition,addition/subtraction,add,663,w_news_2007.txt,news
subtraction,addition/subtraction,subtract,0,w_news_2007.txt,news
plus,plus/minus,add,386,w_news_2007.txt,news
minus,plus/minus,subtract,51,w_news_2007.txt,news
more,more/less,add,10412,w_news_2007.txt,news
less,more/less,subtract,3475,w_news_2007.txt,news
most,most/least,add,5156,w_news_2007.txt,news
least,most/least,subtract,1364,w_news_2007.txt,news
many,many/few,add,3512,w_news_2007.txt,news
few,many/few,subtract,2017,w_news_2007.txt,news
increase,increase/decrease,add,955,w_news_2007.txt,news
decrease,increase/decrease,subtract,56,w_news_2007.txt,news
add,add/subtract,add,3560,w_news_2008.txt,news
subtract,add/subtract,subtract,9,w_news_2008.txt,news
addition,addition/subtraction,add,675,w_news_2008.txt,news
subtraction,addition/subtraction,subtract,1,w_news_2008.txt,news
plus,plus/minus,add,461,w_news_2008.txt,news
minus,plus/minus,subtract,62,w_news_2008.txt,news
more,more/less,add,10200,w_news_2008.txt,news
less,more/less,subtract,3424,w_news_2008.txt,news
most,most/least,add,5119,w_news_2008.txt,news
least,most/least,subtract,1233,w_news_2008.txt,news
many,many/few,add,3648,w_news_2008.txt,news
few,many/few,subtract,2025,w_news_2008.txt,news
increase,increase/decrease,add,961,w_news_2008.txt,news
decrease,increase/decrease,subtract,71,w_news_2008.txt,news
add,add/subtract,add,3516,w_news_2009.txt,news
subtract,add/subtract,subtract,9,w_news_2009.txt,news
addition,addition/subtraction,add,720,w_news_2009.txt,news
subtraction,addition/subtraction,subtract,1,w_news_2009.txt,news
plus,plus/minus,add,396,w_news_2009.txt,news
minus,plus/minus,subtract,70,w_news_2009.txt,news
more,more/less,add,10501,w_news_2009.txt,news
less,more/less,subtract,3477,w_news_2009.txt,news
most,most/least,add,4881,w_news_2009.txt,news
least,most/least,subtract,1228,w_news_2009.txt,news
many,many/few,add,3418,w_news_2009.txt,news
few,many/few,subtract,2027,w_news_2009.txt,news
increase,increase/decrease,add,971,w_news_2009.txt,news
decrease,increase/decrease,subtract,80,w_news_2009.txt,news
add,add/subtract,add,3542,w_news_2010.txt,news
subtract,add/subtract,subtract,13,w_news_2010.txt,news
addition,addition/subtraction,add,653,w_news_2010.txt,news
subtraction,addition/subtraction,subtract,4,w_news_2010.txt,news
plus,plus/minus,add,464,w_news_2010.txt,news
minus,plus/minus,subtract,82,w_news_2010.txt,news
more,more/less,add,10495,w_news_2010.txt,news
less,more/less,subtract,3429,w_news_2010.txt,news
most,most/least,add,5293,w_news_2010.txt,news
least,most/least,subtract,1319,w_news_2010.txt,news
many,many/few,add,3651,w_news_2010.txt,news
few,many/few,subtract,2027,w_news_2010.txt,news
increase,increase/decrease,add,986,w_news_2010.txt,news
decrease,increase/decrease,subtract,77,w_news_2010.txt,news
add,add/subtract,add,4126,w_news_2011.txt,news
subtract,add/subtract,subtract,10,w_news_2011.txt,news
addition,addition/subtraction,add,717,w_news_2011.txt,news
subtraction,addition/subtraction,subtract,2,w_news_2011.txt,news
plus,plus/minus,add,343,w_news_2011.txt,news
minus,plus/minus,subtract,63,w_news_2011.txt,news
more,more/less,add,10198,w_news_2011.txt,news
less,more/less,subtract,3533,w_news_2011.txt,news
most,most/least,add,5264,w_news_2011.txt,news
least,most/least,subtract,1347,w_news_2011.txt,news
many,many/few,add,3529,w_news_2011.txt,news
few,many/few,subtract,2066,w_news_2011.txt,news
increase,increase/decrease,add,1046,w_news_2011.txt,news
decrease,increase/decrease,subtract,58,w_news_2011.txt,news
add,add/subtract,add,1941,w_news_2012.txt,news
subtract,add/subtract,subtract,13,w_news_2012.txt,news
addition,addition/subtraction,add,380,w_news_2012.txt,news
subtraction,addition/subtraction,subtract,1,w_news_2012.txt,news
plus,plus/minus,add,179,w_news_2012.txt,news
minus,plus/minus,subtract,11,w_news_2012.txt,news
more,more/less,add,5610,w_news_2012.txt,news
less,more/less,subtract,1779,w_news_2012.txt,news
most,most/least,add,2721,w_news_2012.txt,news
least,most/least,subtract,724,w_news_2012.txt,news
many,many/few,add,1883,w_news_2012.txt,news
few,many/few,subtract,997,w_news_2012.txt,news
increase,increase/decrease,add,549,w_news_2012.txt,news
decrease,increase/decrease,subtract,45,w_news_2012.txt,news
add,add/subtract,add,4824,w_spok_1990.txt,spoken
subtract,add/subtract,subtract,13,w_spok_1990.txt,spoken
addition,addition/subtraction,add,442,w_spok_1990.txt,spoken
subtraction,addition/subtraction,subtract,3,w_spok_1990.txt,spoken
plus,plus/minus,add,240,w_spok_1990.txt,spoken
minus,plus/minus,subtract,27,w_spok_1990.txt,spoken
more,more/less,add,9194,w_spok_1990.txt,spoken
less,more/less,subtract,3040,w_spok_1990.txt,spoken
most,most/least,add,5098,w_spok_1990.txt,spoken
least,most/least,subtract,1362,w_spok_1990.txt,spoken
many,many/few,add,4647,w_spok_1990.txt,spoken
few,many/few,subtract,1723,w_spok_1990.txt,spoken
increase,increase/decrease,add,1141,w_spok_1990.txt,spoken
decrease,increase/decrease,subtract,46,w_spok_1990.txt,spoken
add,add/subtract,add,4908,w_spok_1991.txt,spoken
subtract,add/subtract,subtract,9,w_spok_1991.txt,spoken
addition,addition/subtraction,add,400,w_spok_1991.txt,spoken
subtraction,addition/subtraction,subtract,1,w_spok_1991.txt,spoken
plus,plus/minus,add,254,w_spok_1991.txt,spoken
minus,plus/minus,subtract,36,w_spok_1991.txt,spoken
more,more/less,add,8852,w_spok_1991.txt,spoken
less,more/less,subtract,2726,w_spok_1991.txt,spoken
most,most/least,add,4734,w_spok_1991.txt,spoken
least,most/least,subtract,1495,w_spok_1991.txt,spoken
many,many/few,add,4098,w_spok_1991.txt,spoken
few,many/few,subtract,1952,w_spok_1991.txt,spoken
increase,increase/decrease,add,632,w_spok_1991.txt,spoken
decrease,increase/decrease,subtract,35,w_spok_1991.txt,spoken
add,add/subtract,add,2248,w_spok_1992.txt,spoken
subtract,add/subtract,subtract,8,w_spok_1992.txt,spoken
addition,addition/subtraction,add,274,w_spok_1992.txt,spoken
subtraction,addition/subtraction,subtract,0,w_spok_1992.txt,spoken
plus,plus/minus,add,229,w_spok_1992.txt,spoken
minus,plus/minus,subtract,29,w_spok_1992.txt,spoken
more,more/less,add,9069,w_spok_1992.txt,spoken
less,more/less,subtract,2660,w_spok_1992.txt,spoken
most,most/least,add,5123,w_spok_1992.txt,spoken
least,most/least,subtract,1266,w_spok_1992.txt,spoken
many,many/few,add,4025,w_spok_1992.txt,spoken
few,many/few,subtract,1651,w_spok_1992.txt,spoken
increase,increase/decrease,add,745,w_spok_1992.txt,spoken
decrease,increase/decrease,subtract,29,w_spok_1992.txt,spoken
add,add/subtract,add,1989,w_spok_1993.txt,spoken
subtract,add/subtract,subtract,9,w_spok_1993.txt,spoken
addition,addition/subtraction,add,340,w_spok_1993.txt,spoken
subtraction,addition/subtraction,subtract,4,w_spok_1993.txt,spoken
plus,plus/minus,add,227,w_spok_1993.txt,spoken
minus,plus/minus,subtract,26,w_spok_1993.txt,spoken
more,more/less,add,9163,w_spok_1993.txt,spoken
less,more/less,subtract,2756,w_spok_1993.txt,spoken
most,most/least,add,4982,w_spok_1993.txt,spoken
least,most/least,subtract,1312,w_spok_1993.txt,spoken
many,many/few,add,3966,w_spok_1993.txt,spoken
few,many/few,subtract,1511,w_spok_1993.txt,spoken
increase,increase/decrease,add,926,w_spok_1993.txt,spoken
decrease,increase/decrease,subtract,42,w_spok_1993.txt,spoken
add,add/subtract,add,1801,w_spok_1994.txt,spoken
subtract,add/subtract,subtract,8,w_spok_1994.txt,spoken
addition,addition/subtraction,add,284,w_spok_1994.txt,spoken
subtraction,addition/subtraction,subtract,0,w_spok_1994.txt,spoken
plus,plus/minus,add,186,w_spok_1994.txt,spoken
minus,plus/minus,subtract,29,w_spok_1994.txt,spoken
more,more/less,add,8637,w_spok_1994.txt,spoken
less,more/less,subtract,2564,w_spok_1994.txt,spoken
most,most/least,add,4790,w_spok_1994.txt,spoken
least,most/least,subtract,1278,w_spok_1994.txt,spoken
many,many/few,add,3720,w_spok_1994.txt,spoken
few,many/few,subtract,1694,w_spok_1994.txt,spoken
increase,increase/decrease,add,491,w_spok_1994.txt,spoken
decrease,increase/decrease,subtract,20,w_spok_1994.txt,spoken
add,add/subtract,add,1865,w_spok_1995.txt,spoken
subtract,add/subtract,subtract,7,w_spok_1995.txt,spoken
addition,addition/subtraction,add,276,w_spok_1995.txt,spoken
subtraction,addition/subtraction,subtract,1,w_spok_1995.txt,spoken
plus,plus/minus,add,239,w_spok_1995.txt,spoken
minus,plus/minus,subtract,19,w_spok_1995.txt,spoken
more,more/less,add,8755,w_spok_1995.txt,spoken
less,more/less,subtract,2490,w_spok_1995.txt,spoken
most,most/least,add,4671,w_spok_1995.txt,spoken
least,most/least,subtract,1190,w_spok_1995.txt,spoken
many,many/few,add,3662,w_spok_1995.txt,spoken
few,many/few,subtract,1407,w_spok_1995.txt,spoken
increase,increase/decrease,add,626,w_spok_1995.txt,spoken
decrease,increase/decrease,subtract,40,w_spok_1995.txt,spoken
add,add/subtract,add,1831,w_spok_1996.txt,spoken
subtract,add/subtract,subtract,9,w_spok_1996.txt,spoken
addition,addition/subtraction,add,255,w_spok_1996.txt,spoken
subtraction,addition/subtraction,subtract,3,w_spok_1996.txt,spoken
plus,plus/minus,add,133,w_spok_1996.txt,spoken
minus,plus/minus,subtract,38,w_spok_1996.txt,spoken
more,more/less,add,7941,w_spok_1996.txt,spoken
less,more/less,subtract,2102,w_spok_1996.txt,spoken
most,most/least,add,4403,w_spok_1996.txt,spoken
least,most/least,subtract,1071,w_spok_1996.txt,spoken
many,many/few,add,3301,w_spok_1996.txt,spoken
few,many/few,subtract,1454,w_spok_1996.txt,spoken
increase,increase/decrease,add,634,w_spok_1996.txt,spoken
decrease,increase/decrease,subtract,41,w_spok_1996.txt,spoken
add,add/subtract,add,1834,w_spok_1997.txt,spoken
subtract,add/subtract,subtract,1,w_spok_1997.txt,spoken
addition,addition/subtraction,add,282,w_spok_1997.txt,spoken
subtraction,addition/subtraction,subtract,0,w_spok_1997.txt,spoken
plus,plus/minus,add,162,w_spok_1997.txt,spoken
minus,plus/minus,subtract,16,w_spok_1997.txt,spoken
more,more/less,add,7645,w_spok_1997.txt,spoken
less,more/less,subtract,2044,w_spok_1997.txt,spoken
most,most/least,add,4298,w_spok_1997.txt,spoken
least,most/least,subtract,994,w_spok_1997.txt,spoken
many,many/few,add,3076,w_spok_1997.txt,spoken
few,many/few,subtract,1336,w_spok_1997.txt,spoken
increase,increase/decrease,add,400,w_spok_1997.txt,spoken
decrease,increase/decrease,subtract,55,w_spok_1997.txt,spoken
add,add/subtract,add,2723,w_spok_1998.txt,spoken
subtract,add/subtract,subtract,8,w_spok_1998.txt,spoken
addition,addition/subtraction,add,318,w_spok_1998.txt,spoken
subtraction,addition/subtraction,subtract,1,w_spok_1998.txt,spoken
plus,plus/minus,add,302,w_spok_1998.txt,spoken
minus,plus/minus,subtract,22,w_spok_1998.txt,spoken
more,more/less,add,8430,w_spok_1998.txt,spoken
less,more/less,subtract,2309,w_spok_1998.txt,spoken
most,most/least,add,4856,w_spok_1998.txt,spoken
least,most/least,subtract,1196,w_spok_1998.txt,spoken
many,many/few,add,3465,w_spok_1998.txt,spoken
few,many/few,subtract,1631,w_spok_1998.txt,spoken
increase,increase/decrease,add,363,w_spok_1998.txt,spoken
decrease,increase/decrease,subtract,48,w_spok_1998.txt,spoken
add,add/subtract,add,1990,w_spok_1999.txt,spoken
subtract,add/subtract,subtract,4,w_spok_1999.txt,spoken
addition,addition/subtraction,add,298,w_spok_1999.txt,spoken
subtraction,addition/subtraction,subtract,0,w_spok_1999.txt,spoken
plus,plus/minus,add,384,w_spok_1999.txt,spoken
minus,plus/minus,subtract,27,w_spok_1999.txt,spoken
more,more/less,add,8874,w_spok_1999.txt,spoken
less,more/less,subtract,2425,w_spok_1999.txt,spoken
most,most/least,add,4805,w_spok_1999.txt,spoken
least,most/least,subtract,1264,w_spok_1999.txt,spoken
many,many/few,add,3752,w_spok_1999.txt,spoken
few,many/few,subtract,1614,w_spok_1999.txt,spoken
increase,increase/decrease,add,354,w_spok_1999.txt,spoken
decrease,increase/decrease,subtract,52,w_spok_1999.txt,spoken
add,add/subtract,add,2047,w_spok_2000.txt,spoken
subtract,add/subtract,subtract,10,w_spok_2000.txt,spoken
addition,addition/subtraction,add,366,w_spok_2000.txt,spoken
subtraction,addition/subtraction,subtract,2,w_spok_2000.txt,spoken
plus,plus/minus,add,408,w_spok_2000.txt,spoken
minus,plus/minus,subtract,22,w_spok_2000.txt,spoken
more,more/less,add,10072,w_spok_2000.txt,spoken
less,more/less,subtract,2633,w_spok_2000.txt,spoken
most,most/least,add,5287,w_spok_2000.txt,spoken
least,most/least,subtract,1304,w_spok_2000.txt,spoken
many,many/few,add,3909,w_spok_2000.txt,spoken
few,many/few,subtract,1848,w_spok_2000.txt,spoken
increase,increase/decrease,add,641,w_spok_2000.txt,spoken
decrease,increase/decrease,subtract,48,w_spok_2000.txt,spoken
add,add/subtract,add,2123,w_spok_2001.txt,spoken
subtract,add/subtract,subtract,3,w_spok_2001.txt,spoken
addition,addition/subtraction,add,326,w_spok_2001.txt,spoken
subtraction,addition/subtraction,subtract,0,w_spok_2001.txt,spoken
plus,plus/minus,add,302,w_spok_2001.txt,spoken
minus,plus/minus,subtract,29,w_spok_2001.txt,spoken
more,more/less,add,8979,w_spok_2001.txt,spoken
less,more/less,subtract,2367,w_spok_2001.txt,spoken
most,most/least,add,4769,w_spok_2001.txt,spoken
least,most/least,subtract,1099,w_spok_2001.txt,spoken
many,many/few,add,3603,w_spok_2001.txt,spoken
few,many/few,subtract,1671,w_spok_2001.txt,spoken
increase,increase/decrease,add,513,w_spok_2001.txt,spoken
decrease,increase/decrease,subtract,38,w_spok_2001.txt,spoken
add,add/subtract,add,3127,w_spok_2002.txt,spoken
subtract,add/subtract,subtract,9,w_spok_2002.txt,spoken
addition,addition/subtraction,add,284,w_spok_2002.txt,spoken
subtraction,addition/subtraction,subtract,1,w_spok_2002.txt,spoken
plus,plus/minus,add,207,w_spok_2002.txt,spoken
minus,plus/minus,subtract,30,w_spok_2002.txt,spoken
more,more/less,add,9274,w_spok_2002.txt,spoken
less,more/less,subtract,2470,w_spok_2002.txt,spoken
most,most/least,add,4989,w_spok_2002.txt,spoken
least,most/least,subtract,1319,w_spok_2002.txt,spoken
many,many/few,add,4037,w_spok_2002.txt,spoken
few,many/few,subtract,1800,w_spok_2002.txt,spoken
increase,increase/decrease,add,508,w_spok_2002.txt,spoken
decrease,increase/decrease,subtract,32,w_spok_2002.txt,spoken
add,add/subtract,add,4429,w_spok_2003.txt,spoken
subtract,add/subtract,subtract,3,w_spok_2003.txt,spoken
addition,addition/subtraction,add,383,w_spok_2003.txt,spoken
subtraction,addition/subtraction,subtract,1,w_spok_2003.txt,spoken
plus,plus/minus,add,214,w_spok_2003.txt,spoken
minus,plus/minus,subtract,23,w_spok_2003.txt,spoken
more,more/less,add,9530,w_spok_2003.txt,spoken
less,more/less,subtract,2428,w_spok_2003.txt,spoken
most,most/least,add,4919,w_spok_2003.txt,spoken
least,most/least,subtract,1283,w_spok_2003.txt,spoken
many,many/few,add,4088,w_spok_2003.txt,spoken
few,many/few,subtract,1793,w_spok_2003.txt,spoken
increase,increase/decrease,add,500,w_spok_2003.txt,spoken
decrease,increase/decrease,subtract,44,w_spok_2003.txt,spoken
add,add/subtract,add,2657,w_spok_2004.txt,spoken
subtract,add/subtract,subtract,10,w_spok_2004.txt,spoken
addition,addition/subtraction,add,258,w_spok_2004.txt,spoken
subtraction,addition/subtraction,subtract,1,w_spok_2004.txt,spoken
plus,plus/minus,add,195,w_spok_2004.txt,spoken
minus,plus/minus,subtract,17,w_spok_2004.txt,spoken
more,more/less,add,9445,w_spok_2004.txt,spoken
less,more/less,subtract,2436,w_spok_2004.txt,spoken
most,most/least,add,4947,w_spok_2004.txt,spoken
least,most/least,subtract,1252,w_spok_2004.txt,spoken
many,many/few,add,3774,w_spok_2004.txt,spoken
few,many/few,subtract,1861,w_spok_2004.txt,spoken
increase,increase/decrease,add,525,w_spok_2004.txt,spoken
decrease,increase/decrease,subtract,28,w_spok_2004.txt,spoken
add,add/subtract,add,2359,w_spok_2005.txt,spoken
subtract,add/subtract,subtract,5,w_spok_2005.txt,spoken
addition,addition/subtraction,add,302,w_spok_2005.txt,spoken
subtraction,addition/subtraction,subtract,0,w_spok_2005.txt,spoken
plus,plus/minus,add,184,w_spok_2005.txt,spoken
minus,plus/minus,subtract,17,w_spok_2005.txt,spoken
more,more/less,add,9527,w_spok_2005.txt,spoken
less,more/less,subtract,2500,w_spok_2005.txt,spoken
most,most/least,add,4844,w_spok_2005.txt,spoken
least,most/least,subtract,1425,w_spok_2005.txt,spoken
many,many/few,add,4060,w_spok_2005.txt,spoken
few,many/few,subtract,1931,w_spok_2005.txt,spoken
increase,increase/decrease,add,488,w_spok_2005.txt,spoken
decrease,increase/decrease,subtract,20,w_spok_2005.txt,spoken
add,add/subtract,add,2171,w_spok_2006.txt,spoken
subtract,add/subtract,subtract,2,w_spok_2006.txt,spoken
addition,addition/subtraction,add,288,w_spok_2006.txt,spoken
subtraction,addition/subtraction,subtract,0,w_spok_2006.txt,spoken
plus,plus/minus,add,189,w_spok_2006.txt,spoken
minus,plus/minus,subtract,17,w_spok_2006.txt,spoken
more,more/less,add,9604,w_spok_2006.txt,spoken
less,more/less,subtract,2476,w_spok_2006.txt,spoken
most,most/least,add,4809,w_spok_2006.txt,spoken
least,most/least,subtract,1265,w_spok_2006.txt,spoken
many,many/few,add,3654,w_spok_2006.txt,spoken
few,many/few,subtract,1745,w_spok_2006.txt,spoken
increase,increase/decrease,add,450,w_spok_2006.txt,spoken
decrease,increase/decrease,subtract,32,w_spok_2006.txt,spoken
add,add/subtract,add,1904,w_spok_2007.txt,spoken
subtract,add/subtract,subtract,6,w_spok_2007.txt,spoken
addition,addition/subtraction,add,251,w_spok_2007.txt,spoken
subtraction,addition/subtraction,subtract,2,w_spok_2007.txt,spoken
plus,plus/minus,add,198,w_spok_2007.txt,spoken
minus,plus/minus,subtract,21,w_spok_2007.txt,spoken
more,more/less,add,8211,w_spok_2007.txt,spoken
less,more/less,subtract,2028,w_spok_2007.txt,spoken
most,most/least,add,3927,w_spok_2007.txt,spoken
least,most/least,subtract,1123,w_spok_2007.txt,spoken
many,many/few,add,2946,w_spok_2007.txt,spoken
few,many/few,subtract,1286,w_spok_2007.txt,spoken
increase,increase/decrease,add,307,w_spok_2007.txt,spoken
decrease,increase/decrease,subtract,32,w_spok_2007.txt,spoken
add,add/subtract,add,1548,w_spok_2008.txt,spoken
subtract,add/subtract,subtract,4,w_spok_2008.txt,spoken
addition,addition/subtraction,add,215,w_spok_2008.txt,spoken
subtraction,addition/subtraction,subtract,2,w_spok_2008.txt,spoken
plus,plus/minus,add,158,w_spok_2008.txt,spoken
minus,plus/minus,subtract,23,w_spok_2008.txt,spoken
more,more/less,add,6899,w_spok_2008.txt,spoken
less,more/less,subtract,1761,w_spok_2008.txt,spoken
most,most/least,add,3527,w_spok_2008.txt,spoken
least,most/least,subtract,833,w_spok_2008.txt,spoken
many,many/few,add,2517,w_spok_2008.txt,spoken
few,many/few,subtract,1108,w_spok_2008.txt,spoken
increase,increase/decrease,add,278,w_spok_2008.txt,spoken
decrease,increase/decrease,subtract,15,w_spok_2008.txt,spoken
add,add/subtract,add,2032,w_spok_2009.txt,spoken
subtract,add/subtract,subtract,12,w_spok_2009.txt,spoken
addition,addition/subtraction,add,334,w_spok_2009.txt,spoken
subtraction,addition/subtraction,subtract,2,w_spok_2009.txt,spoken
plus,plus/minus,add,272,w_spok_2009.txt,spoken
minus,plus/minus,subtract,36,w_spok_2009.txt,spoken
more,more/less,add,8884,w_spok_2009.txt,spoken
less,more/less,subtract,2235,w_spok_2009.txt,spoken
most,most/least,add,3771,w_spok_2009.txt,spoken
least,most/least,subtract,1066,w_spok_2009.txt,spoken
many,many/few,add,3148,w_spok_2009.txt,spoken
few,many/few,subtract,1329,w_spok_2009.txt,spoken
increase,increase/decrease,add,546,w_spok_2009.txt,spoken
decrease,increase/decrease,subtract,28,w_spok_2009.txt,spoken
add,add/subtract,add,1881,w_spok_2010.txt,spoken
subtract,add/subtract,subtract,4,w_spok_2010.txt,spoken
addition,addition/subtraction,add,286,w_spok_2010.txt,spoken
subtraction,addition/subtraction,subtract,0,w_spok_2010.txt,spoken
plus,plus/minus,add,232,w_spok_2010.txt,spoken
minus,plus/minus,subtract,20,w_spok_2010.txt,spoken
more,more/less,add,9030,w_spok_2010.txt,spoken
less,more/less,subtract,2249,w_spok_2010.txt,spoken
most,most/least,add,4134,w_spok_2010.txt,spoken
least,most/least,subtract,1147,w_spok_2010.txt,spoken
many,many/few,add,3198,w_spok_2010.txt,spoken
few,many/few,subtract,1388,w_spok_2010.txt,spoken
increase,increase/decrease,add,518,w_spok_2010.txt,spoken
decrease,increase/decrease,subtract,35,w_spok_2010.txt,spoken
add,add/subtract,add,1972,w_spok_2011.txt,spoken
subtract,add/subtract,subtract,3,w_spok_2011.txt,spoken
addition,addition/subtraction,add,260,w_spok_2011.txt,spoken
subtraction,addition/subtraction,subtract,1,w_spok_2011.txt,spoken
plus,plus/minus,add,197,w_spok_2011.txt,spoken
minus,plus/minus,subtract,34,w_spok_2011.txt,spoken
more,more/less,add,8757,w_spok_2011.txt,spoken
less,more/less,subtract,2347,w_spok_2011.txt,spoken
most,most/least,add,4084,w_spok_2011.txt,spoken
least,most/least,subtract,1138,w_spok_2011.txt,spoken
many,many/few,add,3124,w_spok_2011.txt,spoken
few,many/few,subtract,1446,w_spok_2011.txt,spoken
increase,increase/decrease,add,711,w_spok_2011.txt,spoken
decrease,increase/decrease,subtract,41,w_spok_2011.txt,spoken
add,add/subtract,add,1101,w_spok_2012.txt,spoken
subtract,add/subtract,subtract,6,w_spok_2012.txt,spoken
addition,addition/subtraction,add,119,w_spok_2012.txt,spoken
subtraction,addition/subtraction,subtract,2,w_spok_2012.txt,spoken
plus,plus/minus,add,109,w_spok_2012.txt,spoken
minus,plus/minus,subtract,5,w_spok_2012.txt,spoken
more,more/less,add,5155,w_spok_2012.txt,spoken
less,more/less,subtract,1324,w_spok_2012.txt,spoken
most,most/least,add,2361,w_spok_2012.txt,spoken
least,most/least,subtract,636,w_spok_2012.txt,spoken
many,many/few,add,1768,w_spok_2012.txt,spoken
few,many/few,subtract,823,w_spok_2012.txt,spoken
increase,increase/decrease,add,290,w_spok_2012.txt,spoken
decrease,increase/decrease,subtract,22,w_spok_2012.txt,spoken
